path,language,start,end,word
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,0.607,0.87,آجو
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,0.89,1.032,نے
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,1.052,1.315,گارڈین
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,1.335,1.436,کے
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,1.456,1.8,دیئے
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,1.841,2.164,گئے
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,2.185,2.792,ٹاسک
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,2.812,3.176,کمپلیٹ
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,3.196,3.277,کر
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,3.297,3.56,لیا
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,3.54,3.621,اور
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,3.641,3.722,ہر
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,3.742,4.025,ایک
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,4.065,4.328,ٹاسک
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,4.348,4.551,کے
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,4.571,4.854,بعد
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,4.874,5.157,انہیں
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,5.238,5.379,گفہ
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,5.399,5.5,کا
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,5.521,6.026,سیکرٹ
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,6.066,6.369,تھوڑا
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,6.45,6.531,اور
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,6.572,6.834,سمجھ
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,6.855,6.935,آ
datasets\Corpus\adult\audio\train_split\AD59119.wav,other,6.956,7.4,گیا
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,0.0,0.161,तो
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,0.181,0.463,बच्चों
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,0.483,0.705,ये
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,0.725,1.047,थी
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,1.088,1.652,चिंटू
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,1.672,1.793,और
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,1.813,2.075,राजू
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,2.115,2.195,की
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,2.215,2.598,अनोखी
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,2.618,2.961,गुफा
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,2.981,3.424,की
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,3.444,3.666,कहानी
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,3.686,4.008,दोस्ती
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,4.028,4.23,और
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,4.25,4.391,साथ
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,4.411,4.693,में
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,4.713,4.935,रहना
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,4.955,5.096,ही
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,5.116,5.458,अस्ती
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,5.478,5.66,खुशी
datasets\Corpus\adult\audio\train_split\AD59124.wav,hi,5.68,5.74,है
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,0.0,0.302,मिलते
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,0.323,0.605,हैं
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,0.625,0.826,अगली
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,0.847,1.189,कहानी
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,1.209,1.371,में
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,1.431,1.512,तब
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,1.532,1.633,तक
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,1.653,1.975,अपना
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,2.016,2.278,ख्याल
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,2.298,2.399,रखो
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,2.419,2.64,और
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,2.661,3.225,दोस्ती
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,3.245,3.447,को
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,3.487,3.991,हमेशा
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,4.072,4.555,समझो
datasets\Corpus\adult\audio\train_split\AD59125.wav,hi,4.757,5.18,अलविदा
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,0.0,0.182,इन
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,0.202,0.263,दे
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,0.283,0.404,भारत
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,0.425,0.748,बसलिंग
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,0.768,0.849,सिटी
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,0.87,0.93,दो
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,0.95,1.355,सिबिलिंग्स
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,1.375,1.658,रहते
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,1.678,1.719,थे
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,1.739,1.901,वीर
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,1.921,2.042,और
datasets\Corpus\adult\audio\train_split\AD59126.wav,hi,2.063,3.68,दिया
datasets\Corpus\adult\audio\train_split\AD59127.wav,hi,0.0,0.323,वीर
datasets\Corpus\adult\audio\train_split\AD59127.wav,hi,0.363,0.585,बड़े
datasets\Corpus\adult\audio\train_split\AD59127.wav,hi,0.605,1.068,"भाई,"
datasets\Corpus\adult\audio\train_split\AD59127.wav,en,1.088,1.29,known
datasets\Corpus\adult\audio\train_split\AD59127.wav,en,1.351,1.532,for
datasets\Corpus\adult\audio\train_split\AD59127.wav,en,1.572,1.673,his
datasets\Corpus\adult\audio\train_split\AD59127.wav,en,1.733,2.338,curiosity
datasets\Corpus\adult\audio\train_split\AD59127.wav,en,2.479,2.6,and
datasets\Corpus\adult\audio\train_split\AD59127.wav,hi,2.62,3.064,"दिया,"
datasets\Corpus\adult\audio\train_split\AD59127.wav,hi,3.084,3.507,छोटी
datasets\Corpus\adult\audio\train_split\AD59127.wav,hi,3.548,3.769,बेहन
datasets\Corpus\adult\audio\train_split\AD59127.wav,en,3.83,4.193,admired
datasets\Corpus\adult\audio\train_split\AD59127.wav,en,4.233,4.394,for
datasets\Corpus\adult\audio\train_split\AD59127.wav,en,4.455,4.576,her
datasets\Corpus\adult\audio\train_split\AD59127.wav,en,4.676,5.16,creativity.
datasets\Corpus\adult\audio\train_split\AD59128.wav,hi,0.0,0.266,एक
datasets\Corpus\adult\audio\train_split\AD59128.wav,hi,0.286,0.47,गर्मी
datasets\Corpus\adult\audio\train_split\AD59128.wav,hi,0.491,0.572,के
datasets\Corpus\adult\audio\train_split\AD59128.wav,hi,0.613,0.981,दिन
datasets\Corpus\adult\audio\train_split\AD59128.wav,hi,1.002,1.042,के
datasets\Corpus\adult\audio\train_split\AD59128.wav,hi,1.063,1.41,दुपहर
datasets\Corpus\adult\audio\train_split\AD59128.wav,hi,1.472,1.88,में
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,0.0,0.262,वाले
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,0.282,0.825,एक्सप्लोरिंग
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,0.845,0.986,दे
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,1.066,1.328,आर्टिक
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,1.348,1.408,अप
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,1.428,1.569,देर
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,1.589,1.791,ओल्ड
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,1.851,2.052,हाउस
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,2.072,2.153,तब
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,2.173,2.716,उन्हें
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,2.736,3.299,डस्टी
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,3.44,3.601,ओल्ड
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,3.621,3.823,बुक
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,3.863,4.165,मिली
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,4.185,4.466,फिल्ड
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,4.486,4.607,विद
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,4.627,5.271,मिस्टीरियस
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,5.291,5.694,सिम्बल्स
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,5.754,5.834,और
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,5.855,6.136,एंशियन
datasets\Corpus\adult\audio\train_split\AD59129.wav,hi,6.156,6.8,ड्रॉइंग्स
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,0.0,0.363,सूरच
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,0.383,0.564,अस्थ
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,0.584,0.886,होने
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,0.967,1.128,पर
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,1.148,1.289,वीर
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,1.31,1.471,और
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,1.491,1.733,दिया
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,1.753,1.853,ने
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,1.894,2.055,इस
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,2.075,2.337,छुपी
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,2.377,2.538,गुफा
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,2.559,2.659,का
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,2.7,3.123,ढूनने
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,3.143,3.304,की
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,3.324,4.09,क्यात्रा
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,4.11,4.311,पर
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,4.332,4.614,निकलने
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,4.634,4.795,का
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,4.815,5.137,फैसला
datasets\Corpus\adult\audio\train_split\AD59131.wav,hi,5.158,5.52,किया
datasets\Corpus\adult\audio\train_split\AD59132.wav,en,0.0,0.342,After
datasets\Corpus\adult\audio\train_split\AD59132.wav,en,0.403,0.765,searching
datasets\Corpus\adult\audio\train_split\AD59132.wav,en,0.906,1.208,high
datasets\Corpus\adult\audio\train_split\AD59132.wav,en,1.389,1.49,and
datasets\Corpus\adult\audio\train_split\AD59132.wav,en,1.611,1.913,"low,"
datasets\Corpus\adult\audio\train_split\AD59132.wav,hi,1.933,2.295,उन्हें
datasets\Corpus\adult\audio\train_split\AD59132.wav,en,2.336,2.577,city
datasets\Corpus\adult\audio\train_split\AD59132.wav,hi,2.618,2.718,के
datasets\Corpus\adult\audio\train_split\AD59132.wav,hi,2.738,3.101,किनारे
datasets\Corpus\adult\audio\train_split\AD59132.wav,hi,3.121,3.222,एक
datasets\Corpus\adult\audio\train_split\AD59132.wav,en,3.443,3.604,old
datasets\Corpus\adult\audio\train_split\AD59132.wav,en,3.705,4.168,abandoned
datasets\Corpus\adult\audio\train_split\AD59132.wav,en,4.228,4.531,house
datasets\Corpus\adult\audio\train_split\AD59132.wav,hi,4.551,5.356,खोध
datasets\Corpus\adult\audio\train_split\AD59132.wav,hi,5.437,5.96,निकाला।
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,0.0,0.282,With
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,0.483,0.866,bated
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,0.967,1.269,"breath,"
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,1.47,1.591,they
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,1.631,2.094,explored
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,2.135,2.235,the
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,2.316,2.437,old
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,2.517,2.819,"house,"
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,2.86,3.383,discovering
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,3.444,3.484,a
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,3.524,4.068,hidden
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,4.33,4.813,passage
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,4.894,5.216,behind
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,5.296,5.316,a
datasets\Corpus\adult\audio\train_split\AD59133.wav,en,5.357,5.86,bookshelf.
datasets\Corpus\adult\audio\train_split\AD59135.wav,hi,0.0,0.889,आंशियसली
datasets\Corpus\adult\audio\train_split\AD59135.wav,hi,0.909,1.838,उन्होंने
datasets\Corpus\adult\audio\train_split\AD59135.wav,hi,1.858,2.181,जंगल
datasets\Corpus\adult\audio\train_split\AD59135.wav,hi,2.202,2.484,के
datasets\Corpus\adult\audio\train_split\AD59135.wav,hi,2.525,2.626,अंदर
datasets\Corpus\adult\audio\train_split\AD59135.wav,hi,2.646,2.787,और
datasets\Corpus\adult\audio\train_split\AD59135.wav,hi,2.848,3.333,गहर
datasets\Corpus\adult\audio\train_split\AD59135.wav,hi,3.353,3.777,प्रवेश
datasets\Corpus\adult\audio\train_split\AD59135.wav,hi,3.838,4.1,किया
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,0.0,0.323,جہاں
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,0.344,0.647,انہوں
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,0.667,0.768,نے
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,0.788,0.99,قلب
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,1.01,1.536,برکشوں
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,1.556,1.698,اور
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,1.718,2.102,جادوی
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,2.122,2.466,درشیوں
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,2.486,2.809,کا
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,2.85,3.173,سامنا
datasets\Corpus\adult\audio\train_split\AD59136.wav,other,3.193,3.88,کیا
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,0.0,0.202,कई
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,0.222,1.008,घंटों
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,1.048,1.129,के
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,1.169,1.532,अन्वेशन
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,1.572,1.713,के
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,1.774,2.015,बाद
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,2.036,2.68,उन्होंने
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,2.721,2.922,जंगल
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,2.942,3.225,के
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,3.265,3.426,मध्य
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,3.446,3.668,में
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,3.688,4.051,स्थितिक
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,4.091,4.333,महल
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,4.353,4.494,को
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,4.514,4.797,खोज
datasets\Corpus\adult\audio\train_split\AD59137.wav,hi,4.817,5.26,निकाला
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,0.0,0.303,महल
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,0.323,0.464,के
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,0.485,0.909,द्वार
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,0.929,1.05,पर
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,1.11,1.211,उनका
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,1.232,1.393,एक
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,1.413,2.1,पुराने
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,2.12,2.786,बुद्धिमान
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,2.806,3.311,विद्वान
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,3.331,3.594,ने
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,3.634,3.957,स्वागत
datasets\Corpus\adult\audio\train_split\AD59138.wav,hi,4.018,4.28,किया
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,0.0,0.202,And
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,0.243,0.324,the
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,0.384,0.688,bond
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,0.728,0.789,of
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,0.991,1.476,siblings
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,1.557,1.618,is
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,1.658,1.739,the
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,1.82,2.487,strongest
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,2.71,3.175,magic
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,3.336,3.417,of
datasets\Corpus\adult\audio\train_split\AD59140.wav,en,3.559,3.68,all.
datasets\Corpus\adult\audio\train_split\AD59142.wav,en,0.0,0.162,who
datasets\Corpus\adult\audio\train_split\AD59142.wav,en,0.223,0.284,is
datasets\Corpus\adult\audio\train_split\AD59142.wav,en,0.324,0.75,standing
datasets\Corpus\adult\audio\train_split\AD59142.wav,en,0.791,0.932,in
datasets\Corpus\adult\audio\train_split\AD59142.wav,en,0.993,1.074,the
datasets\Corpus\adult\audio\train_split\AD59142.wav,en,1.216,1.743,middle
datasets\Corpus\adult\audio\train_split\AD59142.wav,en,1.986,3.02,of
datasets\Corpus\adult\audio\train_split\AD59143.wav,en,0.0,1.648,deserted
datasets\Corpus\adult\audio\train_split\AD59143.wav,en,1.778,2.198,kind
datasets\Corpus\adult\audio\train_split\AD59143.wav,en,2.262,2.327,of
datasets\Corpus\adult\audio\train_split\AD59143.wav,en,2.489,2.715,an
datasets\Corpus\adult\audio\train_split\AD59143.wav,en,2.747,3.297,area
datasets\Corpus\adult\audio\train_split\AD59143.wav,en,3.329,4.492,and
datasets\Corpus\adult\audio\train_split\AD59144.wav,hi,0.0,0.429,दूर
datasets\Corpus\adult\audio\train_split\AD59144.wav,hi,0.45,0.94,पहाड
datasets\Corpus\adult\audio\train_split\AD59144.wav,hi,0.961,1.288,दिख
